Nome: SAO PEDRO DO PIAUI
Codigo Estacao: A362
Latitude: -5.91111111
Longitude: -42.7186111
Altitude: 295.81
Situacao: Desativada
Data Inicial: 2014-01-01
Data Final: 2019-11-12
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2014-01-05;2100;977,2;977,2;976;410,5;26,9;31,7;26,9;54;47;51;87;9,6;3,1;
2014-01-05;2200;976,6;978;976,6;7,2;22,3;26,9;20;90;51;85;252;15,3;1,1;
2014-01-05;2300;977;977,2;976,6;-2;22,5;22,5;21,9;88;82;86;326;3,7;1,6;
2014-01-06;0000;978,2;978,6;976,9;-1,4;20,7;23,2;20,7;88;78;88;113;12,1;3,3;
2014-01-06;0100;977,8;978,4;977,8;-,4;22,3;22,5;20,7;89;83;88;320;7,4;1,5;
2014-01-06;0200;977,7;978;977,7;-,1;23,2;23,2;22;90;85;89;134;2,5;1,1;
2014-01-06;0300;977,6;977,7;977,4;1,9;23,8;24,6;23,2;90;79;84;149;2,3;1,1;
2014-01-06;0400;978,3;978,7;977,6;1,9;21,9;23,9;21,9;91;81;91;345;5,7;3;
2014-01-06;0500;977,7;978,3;977,7;-,9;22,2;22,3;21,8;92;89;89;332;6,3;2,9;
2014-01-06;0600;977,2;977,7;977;-1,2;22,3;22,3;22;91;89;90;322;6,5;2,1;
2014-01-06;0700;977,5;977,5;977,1;-1,8;22,2;22,4;22,2;91;90;91;292;4;,5;
2014-01-06;0800;978,2;978,2;977,5;-,2;22,2;22,3;22,1;92;88;88;320;4,5;2;
2014-01-06;0900;979;979;978,2;11,5;21,9;22,3;21,9;89;87;88;291;4,3;1,9;
2014-01-06;1000;979,5;979,5;979;225,4;22,6;22,6;21,9;88;86;86;299;4,3;2,2;
2014-01-06;1100;979,7;979,7;979,5;1284,7;25,6;25,6;22,6;86;78;78;337;4,2;2,1;
2014-01-06;1200;979,9;979,9;979,6;2144,4;26,5;26,9;25,3;78;74;75;5;6,3;2,6;
2014-01-06;1300;979,7;980;979,7;1746;26,3;27,5;26,1;79;69;74;314;4,6;1,5;
2014-01-06;1400;979,6;979,7;979,5;664,1;26,4;26,9;26,2;77;71;76;33;3,1;1,2;
2014-01-06;1500;978,9;979,6;978,9;3359,9;28,4;28,9;26,4;79;64;65;68;4,6;1,3;
2014-01-06;1600;978,1;978,9;978,1;3529,6;29,6;30,3;28,1;68;55;60;31;4,3;,9;
2014-01-06;1700;977,2;978,1;977,2;2834,3;30,3;31;29,3;66;53;60;56;3,7;1,2;
2014-01-06;1800;976;977,2;976;2526,5;31,1;31,1;30,2;60;50;54;119;3,7;1;
2014-01-06;1900;975,2;976;975,2;2067,7;31,3;31,7;30,9;55;49;49;167;2,9;1,4;
2014-01-06;2000;974,7;975,2;974,7;1188,7;31,1;31,6;31;54;50;53;236;2,9;1,1;
2014-01-06;2100;975,2;975,2;974,7;351,4;29,3;31,1;29,3;62;53;62;241;2,8;,8;
2014-01-06;2200;976,1;976,1;975,2;-,1;26,5;29,3;26,5;79;62;79;314;1,6;,8;
2014-01-06;2300;977;977;976;-3,5;25,7;26,9;25,5;85;76;84;347;4,1;1;
2014-01-07;0000;977,3;977,5;976,9;-3,5;24,7;25,9;24,7;83;65;69;23;5,7;,6;
2014-01-07;0100;977,4;977,5;977;-3,5;23,9;24,7;23,4;81;68;78;197;2;1;
2014-01-07;0200;978,5;978,5;977,4;-2,3;23,4;24,2;23,4;81;73;77;8;8,7;4;
2014-01-07;0300;978,7;978,9;978,3;-3,1;22,1;23,4;22,1;86;77;86;18;8,7;3,7;
2014-01-07;0400;978;978,7;977,7;-3,4;21,2;22,1;21;92;86;92;8;8,4;3,3;
2014-01-07;0500;978,4;978,5;978;-2;20,9;21,3;20,9;94;92;94;36;6,1;,9;
2014-01-07;0600;977,9;978,5;977,9;-1,8;20,9;21;20,8;94;94;94;225;2,7;1,1;
2014-01-07;0700;976,5;977,9;976,5;-1,1;21,2;21,2;20,7;94;93;93;185;2,4;,7;
2014-01-07;0800;976,6;976,6;976,2;-1,2;21,1;21,3;20,9;94;93;93;211;3,8;1,6;
2014-01-07;0900;977,2;977,2;976,5;6,5;21,1;21,2;21;93;93;93;114;5;1,1;
2014-01-07;1000;978,2;978,2;977,2;256,3;21,6;21,6;21,1;94;93;94;103;3,4;1,9;
2014-01-07;1100;978,9;978,9;978,2;983,3;22,7;22,8;21,6;94;89;90;112;4,6;2,5;
2014-01-07;1200;979,6;979,6;978,9;678,3;22,8;22,8;22,1;90;88;89;134;4,8;1,2;
2014-01-07;1300;979,4;979,6;979,4;1839,2;25,1;25,4;22,7;89;77;78;131;2,7;1,4;
2014-01-07;1400;979,2;979,4;979,2;2302,2;26,5;26,9;25,1;79;71;75;136;4;1,5;
2014-01-07;1500;978,8;979,2;978,8;2159,3;26,8;27,9;26,4;75;65;70;69;3,8;1;
2014-01-07;1600;977,8;978,8;977,8;1811,8;27,6;27,8;26,5;75;65;69;21;3,2;1;
2014-01-07;1700;976,8;977,8;976,8;1969,6;27,6;28,5;27,6;70;63;67;12;4;2,3;
2014-01-07;1800;976,6;976,8;976,1;1427,7;26,9;28,9;26,9;69;58;69;21;6,1;2,3;
2014-01-07;1900;976,4;976,8;976,4;1383,1;25,5;27,1;25,5;75;69;75;35;6,3;2;
2014-01-07;2000;975,6;976,4;975,6;817,1;25,6;25,8;24,8;78;70;70;13;4,5;2,3;
2014-01-07;2100;975,8;976;975,3;244,2;23,6;25,6;23,6;78;68;78;9;4,2;2;
2014-01-07;2200;976,3;976,3;975,8;5,8;22,6;23,6;22,6;84;78;84;32;4;1,3;
2014-01-07;2300;976,5;976,5;976,2;-3,5;21,7;22,6;21,7;90;84;90;6;2,7;1,2;
2014-01-08;0000;977,1;977,1;976,5;-3,5;21,6;21,7;21,6;91;90;90;15;2,4;1,3;
2014-01-08;0100;976,9;977,2;976,9;-3,5;21,5;21,6;21,5;91;90;90;31;2,4;1,2;
2014-01-08;0200;976,9;977;976,8;-3,5;21,5;21,6;21,4;91;90;91;355;1,9;,5;
2014-01-08;0300;976,4;976,9;976,4;-3,5;21,3;21,6;21,3;92;91;91;53;1;,5;
2014-01-08;0400;976;976,5;976;-3,5;21;21,6;21;92;91;92;5;1,5;1;
2014-01-08;0500;975,5;976;975,5;-3,5;21;21,3;20,9;93;92;93;209;1,4;,9;
2014-01-08;0600;975,1;975,5;975,1;-3,5;20,5;21,1;20,5;93;92;93;317;1,4;,9;
2014-01-08;0700;974,7;975,1;974,7;-3,5;20,1;20,5;20,1;94;93;94;28;1,3;,3;
2014-01-08;0800;975,4;975,4;974,7;-3,5;20,1;20,2;19,9;94;94;94;257;1,6;1,1;
2014-01-08;0900;976,2;976,2;975,4;11,3;19,8;20,2;19,6;94;93;94;208;1,7;,6;
2014-01-08;1000;977,4;977,6;976,2;405,4;21,8;22;19,8;94;87;88;145;4,4;1,2;
2014-01-08;1100;977,9;977,9;977,4;1343,8;24,2;24,2;21,8;89;79;79;171;4,4;2;
2014-01-08;1200;978,6;978,6;977,9;2188,4;26,7;26,7;24,1;79;65;67;168;4,2;2,1;
2014-01-08;1300;978,6;978,6;978,5;2911,7;28,5;28,5;26,5;67;59;60;102;5,8;2,4;
2014-01-08;1400;978,2;978,6;978,2;3404,5;29,9;29,9;27,8;62;50;53;115;6,3;3,3;
2014-01-08;1500;977,7;978,2;977,7;3689,2;30,7;30,9;29,7;56;47;50;42;5,4;2,2;
2014-01-08;1600;977;977,7;977;3482,5;31;31,6;30,4;52;45;48;78;5,1;1,8;
2014-01-08;1700;975,9;977;975,9;3550,7;31,5;32,2;30,9;51;42;50;360;4,4;2,3;
2014-01-08;1800;975,1;975,9;975,1;2512,9;31,7;32,4;30,3;52;42;43;262;4,3;1;
2014-01-08;1900;974,6;975,1;974,6;1757,7;30,8;31,9;30,5;50;41;47;337;3;1,3;
2014-01-08;2000;974,3;974,6;974,3;737;29,2;31,7;29,2;55;43;55;1;2,6;1,4;
2014-01-08;2100;975;975;974,3;281,6;28;29,5;28;67;55;66;349;2,4;1;
2014-01-08;2200;975,6;975,6;975;-1,8;26,3;28;26,3;75;65;74;324;2,5;1;
2014-01-08;2300;976;976;975,6;-3,5;25,5;26,3;25,5;75;69;73;323;2,4;1,5;
2014-01-09;0000;976,7;976,7;976;-3,5;25,2;25,6;24,9;75;71;72;312;3,3;1,7;
2014-01-09;0100;976,9;976,9;976,7;-3,5;25;25,2;24,9;74;71;72;311;3;1,7;
2014-01-09;0200;976,5;976,9;976,5;-3,5;24,3;25,1;24,3;76;71;76;319;2,7;1,3;
2014-01-09;0300;976,2;976,5;976;-3,4;24,2;25,3;24;77;68;74;337;7,8;2,4;
2014-01-09;0400;975,8;976,2;975,7;-3,5;23,1;24,2;23,1;81;74;81;354;7,8;2,1;
2014-01-09;0500;975,5;975,8;975,4;-3,5;22,3;23,1;22,3;87;81;87;335;3,6;2,1;
2014-01-09;0600;975,4;975,5;975,3;-3,5;22,2;22,3;22,1;89;87;89;349;4,4;2,7;
2014-01-09;0700;975,2;975,4;975,2;-3,5;22;22,2;21,9;91;89;91;338;4,1;2,6;
2014-01-09;0800;976;976;975,1;-3,5;21,9;22,1;21,8;91;90;91;353;4,1;2,1;
2014-01-09;0900;977,1;977,1;976;5,3;21,1;21,9;21,1;93;91;93;83;3,7;,5;
2014-01-09;1000;978,1;978,1;977,1;391,2;23,5;23,7;21,1;94;87;87;127;2,1;1,1;
2014-01-09;1100;978,6;978,6;978,1;1271,1;25,6;25,7;23,4;87;77;77;72;4,4;2;
2014-01-09;1200;979;979;978,6;2155,8;27;27,4;25,5;78;69;71;48;4,4;2;
2014-01-09;1300;978,7;979;978,7;2586,5;28,5;28,5;26,9;74;63;64;67;4,8;2,2;
2014-01-09;1400;978,3;978,7;978,3;2789,4;29,9;29,9;28;66;57;59;66;6,2;2,2;
2014-01-09;1500;977,7;978,3;977,7;3158,4;31,1;31,1;29;63;51;54;115;5,1;1,4;
2014-01-09;1600;976,7;977,7;976,7;3663,6;31,1;31,8;30,7;54;46;47;64;5,1;2,1;
2014-01-09;1700;975,5;976,7;975,5;3367,7;31,9;32,4;31,1;52;44;47;39;4,7;1,8;
2014-01-09;1800;974,4;975,5;974,4;2828,4;32;32,4;31,5;49;41;44;56;3,9;1,4;
2014-01-09;1900;973,4;974,4;973,4;2088,9;32,1;32,3;31,8;49;40;43;104;3,6;1,1;
2014-01-09;2000;973,4;973,5;973,3;1213,7;31,6;32,4;31,5;47;40;45;69;2,9;,8;
2014-01-09;2100;974,2;974,2;973,4;261,8;29;31,8;29;60;45;59;316;2,2;,5;
2014-01-09;2200;974,9;974,9;974,2;-,9;27,4;29;27,4;68;56;66;308;1,6;1;
2014-01-09;2300;976,1;976,1;974,9;-3,5;27;27,5;26,9;69;61;66;312;2,1;1,3;
2014-01-10;0000;977,5;977,5;976,1;-3,4;27,2;27,3;26,1;71;66;66;345;8,9;5,5;
2014-01-10;0100;978,3;978,6;977,5;-3,2;25,6;27,2;25,6;70;66;69;6;9,4;4,8;
2014-01-10;0200;978,3;978,5;977,7;-3,5;22,9;25,6;22,8;85;69;84;3;10,4;4,1;
2014-01-10;0300;978;978,4;978;-2,6;22,3;22,9;22,3;86;82;86;10;7,3;2,5;
2014-01-10;0400;977,7;978;977,7;-3,5;22,5;22,6;22,2;89;86;87;335;5,1;3;
2014-01-10;0500;977,6;977,8;977,5;-2,9;22,7;22,7;22,4;87;87;87;302;5;1,4;
2014-01-10;0600;977,5;977,6;977,1;-3;22,5;22,7;22,5;88;87;88;335;5,5;1,6;
2014-01-10;0700;977,8;977,8;977,3;-3,5;22,4;22,6;22,3;88;87;88;215;4,3;1,2;
2014-01-10;0800;978,3;978,3;977,8;-3,4;22;22,4;22;90;87;90;157;2,1;,6;
2014-01-10;0900;979,1;979,1;978,2;,7;21,8;22,1;21,8;92;90;92;194;2,1;1,1;
2014-01-10;1000;980;980;979,1;124,5;22,3;22,3;21,8;93;91;91;194;3,4;1,7;
2014-01-10;1100;980,2;980,2;980;531,1;23,5;23,6;22,3;91;85;85;196;3,4;1,1;
2014-01-10;1200;980;980,3;980;689,5;24,3;24,4;23,5;85;79;80;156;2,4;,6;
2014-01-10;1300;979,8;980,2;979,8;1137,4;25,8;26;24,3;80;72;72;114;2,5;,8;
2014-01-10;1400;979,4;979,8;979,3;2637,4;27,5;27,5;25,4;75;65;69;90;5,2;1,9;
2014-01-10;1500;978,7;979,4;978,7;3206,8;28,7;28,7;26,7;70;61;64;72;7,2;2,7;
2014-01-10;1600;977,9;978,7;977,9;3046,1;29,1;29,9;27,6;67;58;60;54;6,1;2,5;
2014-01-10;1700;977;977,9;977;2536,9;30,1;30,1;28,2;64;55;60;84;5,8;1,7;
2014-01-10;1800;976;977;976;2534,6;30,1;30,7;29,2;60;52;52;101;5,1;1,7;
2014-01-10;1900;975;976;975;1879,1;29,9;30,6;29,5;59;52;55;37;3,6;1,5;
2014-01-10;2000;974,6;975;974,6;1174,2;29,8;30,7;29,7;57;53;56;355;3,4;1;
2014-01-10;2100;975,1;975,1;974,6;318,4;27,6;29,8;27,6;67;55;66;354;1,8;,9;
2014-01-10;2200;975,8;975,8;975,1;-1,5;26,8;27,6;26,7;74;66;72;319;1,6;,9;
2014-01-10;2300;976,4;976,4;975,8;-3,2;26,2;27,2;26,2;72;67;72;289;1,6;1;
2014-01-11;0000;977,8;977,8;976,4;-3,3;26;26,7;25,8;76;70;75;186;3,7;1,2;
